code,creator,created_t,created_datetime,last_modified_t,last_modified_datetime,product_name,brands,brands_tags,countries,countries_tags,countries_fr,ingredients_text,serving_size,additives_n,additives,nutrition_grade_fr,states,states_tags,states_fr,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,nutrition-score-fr_100g
3276770242880,phoenix,1460193532,2016-04-09T09:18:52Z,1460199217,2016-04-09T10:53:37Z,Rillettes de Thon Blanc,Guyader,guyader,France,en:france,France,"_Thon blanc_ (Thunnus alalunga pêché en Atlantique Nord-Est et débarqué dans les ports de Bretagne) 45%, chair de _poissons_, eau, huile de colza, concentré de tomates, protéines de _lait_, sel, fibres de pousses de bambou, échalote, dextrose, épaississant : gomme xanthane, poivre, coriandre",120 g,1.0, [ thon-blanc -> fr:thon-blanc  ]  [ thon -> fr:thon  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de-bretagne-45 -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de-bretagne-45  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de-bretagne -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de-bretagne  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports-de  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les-ports  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans-les  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque-dans  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et-debarque  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est-et -> fr:thunnus-alalunga-peche-en-atlantique-nord-est-et  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est -> fr:thunnus-alalunga-peche-en-atlantique-nord-est  ]  [ thunnus-alalunga-peche-en-atlantique-nord -> fr:thunnus-alalunga-peche-en-atlantique-nord  ]  [ thunnus-alalunga-peche-en-atlantique -> fr:thunnus-alalunga-peche-en-atlantique  ]  [ thunnus-alalunga-peche-en -> fr:thunnus-alalunga-peche-en  ]  [ thunnus-alalunga-peche -> fr:thunnus-alalunga-peche  ]  [ thunnus-alalunga -> fr:thunnus-alalunga  ]  [ thunnus -> fr:thunnus  ]  [ chair-de-poissons -> fr:chair-de-poissons  ]  [ chair-de -> fr:chair-de  ]  [ chair -> fr:chair  ]  [ eau -> fr:eau  ]  [ huile-de-colza -> fr:huile-de-colza  ]  [ huile-de -> fr:huile-de  ]  [ huile -> fr:huile  ]  [ concentre-de-tomates -> fr:concentre-de-tomates  ]  [ concentre-de -> fr:concentre-de  ]  [ concentre -> fr:concentre  ]  [ proteines-de-lait -> fr:proteines-de-lait  ]  [ proteines-de -> fr:proteines-de  ]  [ proteines -> fr:proteines  ]  [ sel -> fr:sel  ]  [ fibres-de-pousses-de-bambou -> fr:fibres-de-pousses-de-bambou  ]  [ fibres-de-pousses-de -> fr:fibres-de-pousses-de  ]  [ fibres-de-pousses -> fr:fibres-de-pousses  ]  [ fibres-de -> fr:fibres-de  ]  [ fibres -> fr:fibres  ]  [ echalote -> fr:echalote  ]  [ dextrose -> fr:dextrose  ]  [ epaississant -> fr:epaississant  ]  [ gomme-xanthane -> en:e415  -> exists  -- ok  ]  [ poivre -> fr:poivre  ]  [ coriandre -> fr:coriandre  ]  [ thunnus-alalunga-peche-en-atlantique-nord-est -> fr:thunnus-alalunga-peche-en-atlantique-nord-est  ]  [ thunnus-alalunga-peche-en-atlantique-nord -> fr:thunnus-alalunga-peche-en-atlantique-nord  ]  [ thunnus-alalunga-peche-en-atlantique -> fr:thunnus-alalunga-peche-en-atlantique  ]  [ thunnus-alalunga-peche-en -> fr:thunnus-alalunga-peche-en  ]  [ thunnus-alalunga-peche -> fr:thunnus-alalunga-peche  ]  [ thunnus-alalunga -> fr:thunnus-alalunga  ]  [ thunnus -> fr:thunnus  ]  [ debarque-dans-les-ports-de-bretagne-45 -> fr:debarque-dans-les-ports-de-bretagne-45  ]  [ debarque-dans-les-ports-de-bretagne -> fr:debarque-dans-les-ports-de-bretagne  ]  [ debarque-dans-les-ports-de -> fr:debarque-dans-les-ports-de  ]  [ debarque-dans-les-ports -> fr:debarque-dans-les-ports  ]  [ debarque-dans-les -> fr:debarque-dans-les  ]  [ debarque-dans -> fr:debarque-dans  ]  [ debarque -> fr:debarque  ] ,b,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",978.0,18.2,2.3,0.8,0.6,0.5,17.1,0.69,0.271653543307087,2.0
3277510000852,teolemon,1441881029,2015-09-10T10:30:29Z,1488106139,2017-02-26T10:48:59Z,Poivrons del Piquillo Farcis à la Morue,Ederki,ederki,France,en:france,France,"Poivrons del piquillo 43%, _Morue_ 25%, eau, _lait_ entier, farine de _blé_, oignon, tomate, huile d'olive, ail, sel, vin blanc, persil.",50.0,0.0, [ poivrons-del-piquillo-43 -> fr:poivrons-del-piquillo-43  ]  [ poivrons-del-piquillo -> fr:poivrons-del-piquillo  ]  [ poivrons-del -> fr:poivrons-del  ]  [ poivrons -> fr:poivrons  ]  [ morue-25 -> fr:morue-25  ]  [ morue -> fr:morue  ]  [ eau -> fr:eau  ]  [ lait-entier -> fr:lait-entier  ]  [ lait -> fr:lait  ]  [ farine-de-ble -> fr:farine-de-ble  ]  [ farine-de -> fr:farine-de  ]  [ farine -> fr:farine  ]  [ oignon -> fr:oignon  ]  [ tomate -> fr:tomate  ]  [ huile-d-olive -> fr:huile-d-olive  ]  [ huile-d -> fr:huile-d  ]  [ huile -> fr:huile  ]  [ ail -> fr:ail  ]  [ sel -> fr:sel  ]  [ vin-blanc -> fr:vin-blanc  ]  [ vin -> fr:vin  ]  [ persil -> fr:persil  ] ,a,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,en:Packaging-code-completed,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",330.0,2.55,0.36,10.55,2.87,0.04,3.46,0.9398,0.37,-3.0
3292590522353,agamitsudo,1456142459,2016-02-22T12:00:59Z,1473942417,2016-09-15T12:26:57Z,sorbet citron,Thiriet,thiriet,France,en:france,France,"eau, citron sous forme de jus 22%, sucre, sirop de glucose, dextrose, pectine, protéines de pois, arôme naturel de citron vert avec autres arômes naturels",50.0,1.0, [ eau -> fr:eau  ]  [ citron-sous-forme-de-jus-22 -> fr:citron-sous-forme-de-jus-22  ]  [ citron-sous-forme-de-jus -> fr:citron-sous-forme-de-jus  ]  [ citron-sous-forme-de -> fr:citron-sous-forme-de  ]  [ citron-sous-forme -> fr:citron-sous-forme  ]  [ citron-sous -> fr:citron-sous  ]  [ citron -> fr:citron  ]  [ sucre -> fr:sucre  ]  [ sirop-de-glucose -> fr:sirop-de-glucose  ]  [ sirop-de -> fr:sirop-de  ]  [ sirop -> fr:sirop  ]  [ dextrose -> fr:dextrose  ]  [ pectine -> en:e440  -> exists  -- ok  ]  [ proteines-de-pois -> fr:proteines-de-pois  ]  [ proteines-de -> fr:proteines-de  ]  [ proteines -> fr:proteines  ]  [ arome-naturel-de-citron-vert-avec-autres-aromes-naturels -> fr:arome-naturel-de-citron-vert-avec-autres-aromes-naturels  ]  [ arome-naturel-de-citron-vert-avec-autres-aromes -> fr:arome-naturel-de-citron-vert-avec-autres-aromes  ]  [ arome-naturel-de-citron-vert-avec-autres -> fr:arome-naturel-de-citron-vert-avec-autres  ]  [ arome-naturel-de-citron-vert-avec -> fr:arome-naturel-de-citron-vert-avec  ]  [ arome-naturel-de-citron-vert -> fr:arome-naturel-de-citron-vert  ]  [ arome-naturel-de-citron -> fr:arome-naturel-de-citron  ]  [ arome-naturel-de -> fr:arome-naturel-de  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ] ,c,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",491.0,0.0,0.0,28.2,25.3,0.3,0.3,0.0,0.0,6.0
3295980701291,tacite,1451808111,2016-01-03T08:01:51Z,1451823329,2016-01-03T12:15:29Z,Rameaux de Salicorne,Perard du Touquet,perard-du-touquet,France,en:france,France,"Eau, rameaux de salicorne, vinaigre, carottes, arômes naturels, oignons blancs, coriandre",50.0,0.0, [ eau -> fr:eau  ]  [ rameaux-de-salicorne -> fr:rameaux-de-salicorne  ]  [ rameaux-de -> fr:rameaux-de  ]  [ rameaux -> fr:rameaux  ]  [ vinaigre -> fr:vinaigre  ]  [ carottes -> fr:carottes  ]  [ aromes-naturels -> fr:aromes-naturels  ]  [ aromes -> fr:aromes  ]  [ oignons-blancs -> fr:oignons-blancs  ]  [ oignons -> fr:oignons  ]  [ coriandre -> fr:coriandre  ] ,a,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",40.0,0.5,0.01,0.3,0.2,2.6,0.8,0.583,0.229527559055118,-1.0
3329486411122,tulipe,1435349916,2015-06-26T20:18:36Z,1474110913,2016-09-17T11:15:13Z,Couscous complet,markal,markal,France,en:france,France,"semoule de _blé_ dur complète biologique, eau",60 g,0.0, [ semoule-de-ble-dur-complete-biologique -> fr:semoule-de-ble-dur-complete-biologique  ]  [ semoule-de-ble-dur-complete -> fr:semoule-de-ble-dur-complete  ]  [ semoule-de-ble-dur -> fr:semoule-de-ble-dur  ]  [ semoule-de-ble -> fr:semoule-de-ble  ]  [ semoule-de -> fr:semoule-de  ]  [ semoule -> fr:semoule  ]  [ eau -> fr:eau  ] ,a,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",1454.0,2.2,0.5,64.0,1.7,8.8,13.0,0.0,0.0,-6.0
3329770052529,nviana,1443009057,2015-09-23T11:50:57Z,1443072358,2015-09-24T05:25:58Z,Yopa! Pêche et fruits de la passion,Yoplait,yoplait,France,en:france,France,"Yaourt 80% (_Lait_ écrémé, _Crème_, Poudre de _lait_ écrémé, Ferments lactiques) - Sucre 8% - Pêche 7,4% - Jus de fruit de la passion 2% - Amidon de maïs - Jus de carotte - Jus de citron - Epaississants : Pectine, Gomme de guar - Arômes naturels.",140 g,2.0, [ yaourt-80 -> fr:yaourt-80  ]  [ yaourt -> fr:yaourt  ]  [ lait-ecreme -> fr:lait-ecreme  ]  [ lait -> fr:lait  ]  [ creme -> fr:creme  ]  [ poudre-de-lait-ecreme -> fr:poudre-de-lait-ecreme  ]  [ poudre-de-lait -> fr:poudre-de-lait  ]  [ poudre-de -> fr:poudre-de  ]  [ poudre -> fr:poudre  ]  [ ferments-lactiques -> fr:ferments-lactiques  ]  [ ferments -> fr:ferments  ]  [ sucre-8 -> fr:sucre-8  ]  [ sucre -> fr:sucre  ]  [ peche-7 -> fr:peche-7  ]  [ peche -> fr:peche  ]  [ 4 -> en:fd-c  ]  [ jus-de-fruit-de-la-passion-2 -> fr:jus-de-fruit-de-la-passion-2  ]  [ jus-de-fruit-de-la-passion -> fr:jus-de-fruit-de-la-passion  ]  [ jus-de-fruit-de-la -> fr:jus-de-fruit-de-la  ]  [ jus-de-fruit-de -> fr:jus-de-fruit-de  ]  [ jus-de-fruit -> fr:jus-de-fruit  ]  [ jus-de -> fr:jus-de  ]  [ jus -> fr:jus  ]  [ amidon-de-mais -> fr:amidon-de-mais  ]  [ amidon-de -> fr:amidon-de  ]  [ amidon -> fr:amidon  ]  [ jus-de-carotte -> fr:jus-de-carotte  ]  [ jus-de -> fr:jus-de  ]  [ jus -> fr:jus  ]  [ jus-de-citron -> fr:jus-de-citron  ]  [ jus-de -> fr:jus-de  ]  [ jus -> fr:jus  ]  [ epaississants -> fr:epaississants  ]  [ pectine -> en:e440  -> exists  -- ok  ]  [ gomme-de-guar -> en:e412  -> exists  -- ok  ]  [ aromes-naturels -> fr:aromes-naturels  ]  [ aromes -> fr:aromes  ] ,b,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",421.0,2.0,1.3,12.1,11.4,0.2,7.4,0.12,0.047244094488189,0.0
3336413246542,tacite,1458588700,2016-03-21T19:31:40Z,1458893857,2016-03-25T08:17:37Z,2 Pancakes vanille,Bernard Jarnoux,bernard-jarnoux,France,en:france,France,"_Lait_ frais entier 35%, farine de _blé_, sucre de canne, _oeuf_ entier frais 12%, huile de colza, poudre à lever : diphosphate disodique et carbonate de sodium, arôme naturel de vanille 0,75%, gousses de vanille Bourbon de Madagascar épuisées 0,3%, sel, conservateur : propionate de calcium",30 g,4.0, [ lait-frais-entier-35 -> fr:lait-frais-entier-35  ]  [ lait-frais-entier -> fr:lait-frais-entier  ]  [ lait-frais -> fr:lait-frais  ]  [ lait -> fr:lait  ]  [ farine-de-ble -> fr:farine-de-ble  ]  [ farine-de -> fr:farine-de  ]  [ farine -> fr:farine  ]  [ sucre-de-canne -> fr:sucre-de-canne  ]  [ sucre-de -> fr:sucre-de  ]  [ sucre -> fr:sucre  ]  [ oeuf-entier-frais-12 -> fr:oeuf-entier-frais-12  ]  [ oeuf-entier-frais -> fr:oeuf-entier-frais  ]  [ oeuf-entier -> fr:oeuf-entier  ]  [ oeuf -> fr:oeuf  ]  [ huile-de-colza -> fr:huile-de-colza  ]  [ huile-de -> fr:huile-de  ]  [ huile -> fr:huile  ]  [ poudre-a-lever -> fr:poudre-a-lever  ]  [ poudre-a -> fr:poudre-a  ]  [ poudre -> fr:poudre  ]  [ diphosphate-disodique-et-carbonate-de-sodium -> fr:diphosphate-disodique-et-carbonate-de-sodium  ]  [ diphosphate-disodique-et-carbonate-de -> fr:diphosphate-disodique-et-carbonate-de  ]  [ diphosphate-disodique-et-carbonate -> fr:diphosphate-disodique-et-carbonate  ]  [ diphosphate-disodique-et -> fr:diphosphate-disodique-et  ]  [ diphosphate-disodique -> en:e450i  -> exists  -- ok  ]  [ arome-naturel-de-vanille-0 -> fr:arome-naturel-de-vanille-0  ]  [ arome-naturel-de-vanille -> fr:arome-naturel-de-vanille  ]  [ arome-naturel-de -> fr:arome-naturel-de  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ]  [ 75 -> fr:75  ]  [ gousses-de-vanille-bourbon-de-madagascar-epuisees-0 -> fr:gousses-de-vanille-bourbon-de-madagascar-epuisees-0  ]  [ gousses-de-vanille-bourbon-de-madagascar-epuisees -> fr:gousses-de-vanille-bourbon-de-madagascar-epuisees  ]  [ gousses-de-vanille-bourbon-de-madagascar -> fr:gousses-de-vanille-bourbon-de-madagascar  ]  [ gousses-de-vanille-bourbon-de -> fr:gousses-de-vanille-bourbon-de  ]  [ gousses-de-vanille-bourbon -> fr:gousses-de-vanille-bourbon  ]  [ gousses-de-vanille -> fr:gousses-de-vanille  ]  [ gousses-de -> fr:gousses-de  ]  [ gousses -> fr:gousses  ]  [ 3 -> en:fd-c  ]  [ sel -> fr:sel  ]  [ conservateur -> fr:conservateur  ]  [ propionate-de-calcium -> en:e282  -> exists  -- ok  ]  [ diphosphate-disodique -> en:e450i  ]  [ diphosphate -> en:e450  -> exists  -- ok  ]  [ carbonate-de-sodium -> en:e500  -> exists  -- ok  ] ,d,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",1340.0,11.2,2.15,46.2,20.5,1.68,7.62,0.96,0.378,11.0
3347431094350,aleene,1482310823,2016-12-21T09:00:23Z,1482311237,2016-12-21T09:07:17Z,Farine d'épeautre,Naturaline,naturaline,France,en:france,France,farine d'épeautre (Triticum Spelta) complète type 150,50.0,0.0, [ farine-d-epeautre -> fr:farine-d-epeautre  ]  [ farine-d -> fr:farine-d  ]  [ farine -> fr:farine  ]  [ triticum-spelta-complete-type-150 -> fr:triticum-spelta-complete-type-150  ]  [ triticum-spelta-complete-type -> fr:triticum-spelta-complete-type  ]  [ triticum-spelta-complete -> fr:triticum-spelta-complete  ]  [ triticum-spelta -> fr:triticum-spelta  ]  [ triticum -> fr:triticum  ] ,a,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,en:Packaging-code-to-be-completed,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",1406.0,2.55,0.34,64.0,0.8,8.38,14.2,0.01,0.0039370078740157,-6.0
3347435990504,sebleouf,1452972804,2016-01-16T19:33:24Z,1461852936,2016-04-28T14:15:36Z,Quinoa,Naturaline,naturaline,France,en:france,France,Quinoa.,50.0,0.0, [ quinoa -> fr:quinoa  ] ,a,"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,Catégories complétées,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",1415.0,5.0,0.5,58.5,0.1,6.6,14.8,0.02,0.0078740157480315,-6.0
3347439950412,kiliweb,1487616990,2017-02-20T18:56:30Z,1492372962,2017-04-16T20:02:42Z,Galettes De Petit Epeautre Napees De Cacao,Moulin des moines,moulin-des-moines,France,en:france,France,"petit épeautre complet*, chocolat* (sucre de canne*, beurre de cacao*, pâte de  cacao*, Cacao*: 55%) (35%).  ",50.0,0.0, [ petit-epeautre-complet -> fr:petit-epeautre-complet  ]  [ petit-epeautre -> fr:petit-epeautre  ]  [ petit -> fr:petit  ]  [ chocolat -> fr:chocolat  ]  [ sucre-de-canne -> fr:sucre-de-canne  ]  [ sucre-de -> fr:sucre-de  ]  [ sucre -> fr:sucre  ]  [ beurre-de-cacao -> fr:beurre-de-cacao  ]  [ beurre-de -> fr:beurre-de  ]  [ beurre -> fr:beurre  ]  [ pate-de-cacao -> fr:pate-de-cacao  ]  [ pate-de -> fr:pate-de  ]  [ pate -> fr:pate  ]  [ cacao -> fr:cacao  ]  [ 55 -> fr:55  ]  [ 35 -> fr:35  ] ,d,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded","en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded","A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,en:Packaging-code-completed,Caractéristiques à compléter,Catégories à compléter,Marques complétées,Emballage complété,Quantité complétée,Nom du produit complete,Photos validées,Photos envoyées",1824.0,17.31,9.83,57.16,13.92,5.11,10.25,0.01,0.0039370078740157,12.0
3350030129156,kiliweb,1485803634,2017-01-30T19:13:54Z,1485803895,2017-01-30T19:18:15Z,Purée brocoli pomme de terre,Monoprix,monoprix,France,en:france,France,"Brocoli 59%, pomme de terre 17%, eau, lait demi-écrémé 4,4%, beurre doux, sel de Guérande 0,6%, amidon de riz, poivre blanc.",50.0,0.0, [ brocoli-59 -> fr:brocoli-59  ]  [ brocoli -> fr:brocoli  ]  [ pomme-de-terre-17 -> fr:pomme-de-terre-17  ]  [ pomme-de-terre -> fr:pomme-de-terre  ]  [ pomme-de -> fr:pomme-de  ]  [ pomme -> fr:pomme  ]  [ eau -> fr:eau  ]  [ lait-demi-ecreme-4 -> fr:lait-demi-ecreme-4  ]  [ lait-demi-ecreme -> fr:lait-demi-ecreme  ]  [ lait-demi -> fr:lait-demi  ]  [ lait -> fr:lait  ]  [ 4 -> en:fd-c  ]  [ beurre-doux -> fr:beurre-doux  ]  [ beurre -> fr:beurre  ]  [ sel-de-guerande-0 -> fr:sel-de-guerande-0  ]  [ sel-de-guerande -> fr:sel-de-guerande  ]  [ sel-de -> fr:sel-de  ]  [ sel -> fr:sel  ]  [ 6 -> en:fd-c  ]  [ amidon-de-riz -> fr:amidon-de-riz  ]  [ amidon-de -> fr:amidon-de  ]  [ amidon -> fr:amidon  ]  [ poivre-blanc -> fr:poivre-blanc  ]  [ poivre -> fr:poivre  ] ,a,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded","A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,en:Packaging-code-to-be-completed,Caractéristiques à compléter,Catégories à compléter,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer",381.0,5.0,3.0,7.2,1.8,7.0,4.2,0.0,0.0,-6.0
